"ELECCIO";"ANY";"NIVELL";"AUTONOMIA";"CODI PROVÍNCIA";"PROVÍNCIA";"CODI COMARCA";"COMARCA";"CODI MUNICIPI";"MUNICIPI";"CODI DISTRICTE";"DISTRICTE";"CENS ELECTORAL";"VOTANTS";"% VOTANTS";"ABSTENCIÓ";"% ABSTENCIÓ";"VOTS NULS";"% VOTS NULS";"VOTS EN BLANC";"% VOTS EN BLANC";"VOTS A CANDIDATURES";"% VOTS A CANDIDATURES";"VOTS VÀLIDS";"% VOTS VÀLIDS"
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";185;"Ribera d'Urgellet                       ";"";"";698;459;65,76;239;34,24;0;0,00;5;1,09;454;98,91;459;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";186;"Riner                                   ";"";"";236;186;78,81;50;21,19;2;1,08;1;0,54;183;98,39;184;98,92
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";189;"Rosselló                                ";"";"";1.578;1.004;63,62;574;36,38;7;0,70;7;0,70;990;98,61;997;99,30
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";190;"Salàs de Pallars                        ";"";"";292;219;75,00;73;25,00;0;0,00;1;0,46;218;99,54;219;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";191;"Sanaüja                                 ";"";"";388;307;79,12;81;20,88;0;0,00;0;0,00;307;100,00;307;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";192;"Sant Guim de Freixenet                  ";"";"";819;591;72,16;228;27,84;4;0,68;6;1,02;581;98,31;587;99,32
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";193;"Sant Llorenç de Morunys                 ";"";"";779;594;76,25;185;23,75;5;0,84;9;1,52;580;97,64;589;99,16
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";194;"Sant Ramon                              ";"";"";484;335;69,21;149;30,79;0;0,00;4;1,19;331;98,81;335;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";196;"Sant Esteve de la Sarga                 ";"";"";140;87;62,14;53;37,86;0;0,00;1;1,15;86;98,85;87;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";197;"Sant Guim de la Plana                   ";"";"";157;116;73,89;41;26,11;0;0,00;2;1,72;114;98,28;116;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";200;"Sarroca de Lleida                       ";"";"";390;309;79,23;81;20,77;2;0,65;1;0,32;306;99,03;307;99,35
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";201;"Sarroca de Bellera                      ";"";"";138;87;63,04;51;36,96;1;1,15;0;0,00;86;98,85;86;98,85
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";202;"Senterada                               ";"";"";89;71;79,78;18;20,22;0;0,00;1;1,41;70;98,59;71;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";203;"Seu d'Urgell, la                        ";"";"";9.021;5.406;59,93;3.615;40,07;12;0,22;51;0,94;5.343;98,83;5.394;99,78
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";204;"Seròs                                   ";"";"";1.472;1.076;73,10;396;26,90;7;0,65;12;1,12;1.057;98,23;1.069;99,35
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";205;"Sidamon                                 ";"";"";552;376;68,12;176;31,88;5;1,33;3;0,80;368;97,87;371;98,67
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";206;"Soleràs, el                             ";"";"";347;288;83,00;59;17,00;0;0,00;4;1,39;284;98,61;288;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";35;"Solsonès                      ";207;"Solsona                                 ";"";"";6.110;4.210;68,90;1.900;31,10;18;0,43;38;0,90;4.154;98,67;4.192;99,57
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";208;"Soriguera                               ";"";"";284;169;59,51;115;40,49;0;0,00;1;0,59;168;99,41;169;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";209;"Sort                                    ";"";"";1.526;1.141;74,77;385;25,23;4;0,35;6;0,53;1.131;99,12;1.137;99,65
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";210;"Soses                                   ";"";"";1.233;858;69,59;375;30,41;3;0,35;1;0,12;854;99,53;855;99,65
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";211;"Sudanell                                ";"";"";659;378;57,36;281;42,64;0;0,00;4;1,06;374;98,94;378;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";212;"Sunyer                                  ";"";"";250;204;81,60;46;18,40;0;0,00;1;0,49;203;99,51;204;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";215;"Talarn                                  ";"";"";300;209;69,67;91;30,33;2;0,96;1;0,48;206;98,56;207;99,04
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";216;"Talavera                                ";"";"";269;208;77,32;61;22,68;0;0,00;2;0,96;206;99,04;208;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";217;"Tàrrega                                 ";"";"";10.060;6.860;68,19;3.200;31,81;31;0,45;82;1,20;6.747;98,35;6.829;99,55
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";218;"Tarrés                                  ";"";"";104;79;75,96;25;24,04;0;0,00;1;1,27;78;98,73;79;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";219;"Tarroja de Segarra                      ";"";"";143;115;80,42;28;19,58;0;0,00;1;0,87;114;99,13;115;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";220;"Térmens                                 ";"";"";1.157;854;73,81;303;26,19;4;0,47;4;0,47;846;99,06;850;99,53
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";221;"Tírvia                                  ";"";"";115;90;78,26;25;21,74;0;0,00;0;0,00;90;100,00;90;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";222;"Tiurana                                 ";"";"";27;24;88,89;3;11,11;0;0,00;0;0,00;24;100,00;24;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";223;"Torà                                    ";"";"";976;718;73,57;258;26,43;3;0,42;13;1,81;702;97,77;715;99,58
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";224;"Torms, els                              ";"";"";163;133;81,60;30;18,40;1;0,75;0;0,00;132;99,25;132;99,25
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";225;"Tornabous                               ";"";"";645;471;73,02;174;26,98;5;1,06;6;1,27;460;97,66;466;98,94
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";226;"Torrebesses                             ";"";"";258;192;74,42;66;25,58;2;1,04;4;2,08;186;96,88;190;98,96
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";227;"Torre de Cabdella, la                   ";"";"";646;426;65,94;220;34,06;2;0,47;3;0,70;421;98,83;424;99,53
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";228;"Torrefarrera                            ";"";"";1.802;1.304;72,36;498;27,64;3;0,23;5;0,38;1.296;99,39;1.301;99,77
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";230;"Torregrossa                             ";"";"";1.796;1.457;81,12;339;18,88;11;0,75;11;0,75;1.435;98,49;1.446;99,25
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";231;"Torrelameu                              ";"";"";496;400;80,65;96;19,35;0;0,00;4;1,00;396;99,00;400;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";232;"Torres de Segre                         ";"";"";1.548;1.080;69,77;468;30,23;1;0,09;14;1,30;1.065;98,61;1.079;99,91
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";233;"Torre-serona                            ";"";"";280;220;78,57;60;21,43;0;0,00;1;0,45;219;99,55;220;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";234;"Tremp                                   ";"";"";4.307;2.952;68,54;1.355;31,46;11;0,37;35;1,19;2.906;98,44;2.941;99,63
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";238;"Vallbona de les Monges                  ";"";"";251;175;69,72;76;30,28;0;0,00;5;2,86;170;97,14;175;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";239;"Valls de Valira, les                    ";"";"";576;329;57,12;247;42,88;0;0,00;1;0,30;328;99,70;329;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";240;"Vallfogona de Balaguer                  ";"";"";1.277;930;72,83;347;27,17;6;0,65;7;0,75;917;98,60;924;99,35
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";242;"Verdú                                   ";"";"";932;613;65,77;319;34,23;139;22,68;4;0,65;470;76,67;474;77,32
"A";2003;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";243;"Vielha e Mijaran                        ";"";"";3.441;1.848;53,71;1.593;46,29;3;0,16;22;1,19;1.823;98,65;1.845;99,84
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";244;"Vilagrassa                              ";"";"";372;301;80,91;71;19,09;2;0,66;0;0,00;299;99,34;299;99,34
"A";2003;"MU";"Catalunya                ";25;"Lleida";5;"Alta Ribagorça                ";245;"Vilaller                                ";"";"";478;316;66,11;162;33,89;0;0,00;7;2,22;309;97,78;316;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";247;"Vilamòs                                 ";"";"";115;64;55,65;51;44,35;0;0,00;2;3,13;62;96,88;64;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";248;"Vilanova de Bellpuig                    ";"";"";975;764;78,36;211;21,64;5;0,65;4;0,52;755;98,82;759;99,35
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";249;"Vilanova de l'Aguda                     ";"";"";223;163;73,09;60;26,91;1;0,61;3;1,84;159;97,55;162;99,39
"A";2003;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";250;"Vilanova de Meià                        ";"";"";379;268;70,71;111;29,29;2;0,75;1;0,37;265;98,88;266;99,25
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";251;"Vilanova de Segrià                      ";"";"";646;444;68,73;202;31,27;0;0,00;1;0,23;443;99,77;444;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";252;"Vila-sana                               ";"";"";450;313;69,56;137;30,44;2;0,64;4;1,28;307;98,08;311;99,36
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";253;"Vilosell, el                            ";"";"";214;169;78,97;45;21,03;0;0,00;3;1,78;166;98,22;169;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";254;"Vilanova de la Barca                    ";"";"";752;595;79,12;157;20,88;1;0,17;4;0,67;590;99,16;594;99,83
"A";2003;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";255;"Vinaixa                                 ";"";"";523;390;74,57;133;25,43;1;0,26;3;0,77;386;98,97;389;99,74
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";901;"Vall de Cardós                          ";"";"";259;195;75,29;64;24,71;1;0,51;1;0,51;193;98,97;194;99,49
"A";2003;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";902;"Sant Martí de Riucorb                   ";"";"";632;467;73,89;165;26,11;2;0,43;3;0,64;462;98,93;465;99,57
"A";2003;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";903;"Guingueta d'Àneu, la                    ";"";"";277;198;71,48;79;28,52;1;0,51;2;1,01;195;98,48;197;99,49
"A";2003;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";904;"Castell de Mur                          ";"";"";145;108;74,48;37;25,52;0;0,00;1;0,93;107;99,07;108;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";905;"Ribera d'Ondara                         ";"";"";420;307;73,10;113;26,90;4;1,30;1;0,33;302;98,37;303;98,70
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";906;"Valls d'Aguilar, les                    ";"";"";261;167;63,98;94;36,02;0;0,00;0;0,00;167;100,00;167;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";907;"Torrefeta i Florejacs                   ";"";"";543;366;67,40;177;32,60;2;0,55;3;0,82;361;98,63;364;99,45
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";908;"Fígols i Alinyà                         ";"";"";256;191;74,61;65;25,39;0;0,00;3;1,57;188;98,43;191;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";909;"Vansa i Fórnols, la                     ";"";"";150;103;68,67;47;31,33;0;0,00;0;0,00;103;100,00;103;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";910;"Josa i Tuixén                           ";"";"";166;117;70,48;49;29,52;0;0,00;1;0,85;116;99,15;117;100,00
"A";2003;"MU";"Catalunya                ";25;"Lleida";32;"Segarra                       ";911;"Plans de Sió, els                       ";"";"";518;388;74,90;130;25,10;1;0,26;2;0,52;385;99,23;387;99,74
"A";2003;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";912;"Gimenells i el Pla de la Font           ";"";"";917;620;67,61;297;32,39;3;0,48;4;0,65;613;98,87;617;99,52
"A";2003;"MU";"Catalunya                ";25;"Lleida";15;"Cerdanya                      ";913;"Riu de Cerdanya                         ";"";"";93;65;69,89;28;30,11;1;1,54;0;0,00;64;98,46;64;98,46
"A";2003;"MU";"Catalunya                ";25;"Lleida";98;"Residents Absents             ";998;"Residents Absents                       ";"";"";10.159;2.128;20,95;8.031;79,05;1;0,05;6;0,28;2.121;99,67;2.127;99,95
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";1;"Aiguamúrcia                             ";"";"";577;441;76,43;136;23,57;3;0,68;6;1,36;432;97,96;438;99,32
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";2;"Albinyana                               ";"";"";1.494;1.051;70,35;443;29,65;11;1,05;5;0,48;1.035;98,48;1.040;98,95
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";3;"Albiol, l'                              ";"";"";179;111;62,01;68;37,99;0;0,00;0;0,00;111;100,00;111;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";4;"Alcanar                                 ";"";"";6.375;3.985;62,51;2.390;37,49;19;0,48;32;0,80;3.934;98,72;3.966;99,52
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";5;"Alcover                                 ";"";"";3.218;1.944;60,41;1.274;39,59;5;0,26;20;1,03;1.919;98,71;1.939;99,74
"A";2003;"MU";"Catalunya                ";43;"Tarragona";9;"Baix Ebre                     ";6;"Aldover                                 ";"";"";713;511;71,67;202;28,33;7;1,37;1;0,20;503;98,43;504;98,63
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";7;"Aleixar, l'                             ";"";"";602;408;67,77;194;32,23;3;0,74;6;1,47;399;97,79;405;99,26
"A";2003;"MU";"Catalunya                ";43;"Tarragona";9;"Baix Ebre                     ";8;"Alfara de Carles                        ";"";"";339;259;76,40;80;23,60;0;0,00;1;0,39;258;99,61;259;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";9;"Alforja                                 ";"";"";1.157;819;70,79;338;29,21;8;0,98;10;1,22;801;97,80;811;99,02
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";10;"Alió                                    ";"";"";299;230;76,92;69;23,08;1;0,43;2;0,87;227;98,70;229;99,57
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";11;"Almoster                                ";"";"";773;564;72,96;209;27,04;2;0,35;8;1,42;554;98,23;562;99,65
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";12;"Altafulla                               ";"";"";2.669;1.808;67,74;861;32,26;8;0,44;16;0,88;1.784;98,67;1.800;99,56
"A";2003;"MU";"Catalunya                ";43;"Tarragona";9;"Baix Ebre                     ";13;"Ametlla de Mar, l'                      ";"";"";4.013;2.744;68,38;1.269;31,62;30;1,09;22;0,80;2.692;98,10;2.714;98,91
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";14;"Amposta                                 ";"";"";13.726;9.032;65,80;4.694;34,20;24;0,27;110;1,22;8.898;98,52;9.008;99,73
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";15;"Arbolí                                  ";"";"";111;72;64,86;39;35,14;0;0,00;1;1,39;71;98,61;72;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";16;"Arboç, l'                               ";"";"";2.999;2.057;68,59;942;31,41;9;0,44;13;0,63;2.035;98,93;2.048;99,56
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";17;"Argentera, l'                           ";"";"";141;101;71,63;40;28,37;0;0,00;1;0,99;100;99,01;101;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";18;"Arnes                                   ";"";"";454;390;85,90;64;14,10;0;0,00;4;1,03;386;98,97;390;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";19;"Ascó                                    ";"";"";1.393;964;69,20;429;30,80;4;0,41;5;0,52;955;99,07;960;99,59
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";20;"Banyeres del Penedès                    ";"";"";1.525;1.042;68,33;483;31,67;7;0,67;8;0,77;1.027;98,56;1.035;99,33
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";21;"Barberà de la Conca                     ";"";"";363;237;65,29;126;34,71;0;0,00;5;2,11;232;97,89;237;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";22;"Batea                                   ";"";"";1.674;1.342;80,17;332;19,83;6;0,45;16;1,19;1.320;98,36;1.336;99,55
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";23;"Bellmunt del Priorat                    ";"";"";273;215;78,75;58;21,25;1;0,47;0;0,00;214;99,53;214;99,53
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";24;"Bellvei                                 ";"";"";1.156;781;67,56;375;32,44;0;0,00;5;0,64;776;99,36;781;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";9;"Baix Ebre                     ";25;"Benifallet                              ";"";"";737;527;71,51;210;28,49;3;0,57;3;0,57;521;98,86;524;99,43
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";26;"Benissanet                              ";"";"";864;682;78,94;182;21,06;3;0,44;11;1,61;668;97,95;679;99,56
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";27;"Bisbal de Falset, la                    ";"";"";206;142;68,93;64;31,07;0;0,00;2;1,41;140;98,59;142;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";28;"Bisbal del Penedès, la                  ";"";"";1.890;1.156;61,16;734;38,84;10;0,87;8;0,69;1.138;98,44;1.146;99,13
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";29;"Blancafort                              ";"";"";323;230;71,21;93;28,79;2;0,87;2;0,87;226;98,26;228;99,13
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";30;"Bonastre                                ";"";"";307;228;74,27;79;25,73;2;0,88;4;1,75;222;97,37;226;99,12
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";31;"Borges del Camp, les                    ";"";"";1.386;1.025;73,95;361;26,05;4;0,39;8;0,78;1.013;98,83;1.021;99,61
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";32;"Bot                                     ";"";"";699;541;77,40;158;22,60;7;1,29;2;0,37;532;98,34;534;98,71
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";33;"Botarell                                ";"";"";613;423;69,00;190;31,00;0;0,00;3;0,71;420;99,29;423;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";34;"Bràfim                                  ";"";"";482;372;77,18;110;22,82;4;1,08;7;1,88;361;97,04;368;98,92
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";35;"Cabacés                                 ";"";"";307;226;73,62;81;26,38;0;0,00;5;2,21;221;97,79;226;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";36;"Cabra del Camp                          ";"";"";603;377;62,52;226;37,48;1;0,27;3;0,80;373;98,94;376;99,73
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";37;"Calafell                                ";"";"";12.293;6.603;53,71;5.690;46,29;38;0,58;56;0,85;6.509;98,58;6.565;99,42
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";38;"Cambrils                                ";"";"";17.184;9.391;54,65;7.793;45,35;23;0,24;91;0,97;9.277;98,79;9.368;99,76
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";39;"Capafonts                               ";"";"";109;81;74,31;28;25,69;0;0,00;1;1,23;80;98,77;81;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";40;"Capçanes                                ";"";"";351;257;73,22;94;26,78;2;0,78;3;1,17;252;98,05;255;99,22
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";41;"Caseres                                 ";"";"";272;222;81,62;50;18,38;3;1,35;3;1,35;216;97,30;219;98,65
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";42;"Castellvell del Camp                    ";"";"";1.586;1.063;67,02;523;32,98;0;0,00;11;1,03;1.052;98,97;1.063;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";43;"Catllar, el                             ";"";"";2.254;1.297;57,54;957;42,46;5;0,39;8;0,62;1.284;99,00;1.292;99,61
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";44;"Sénia, la                               ";"";"";4.092;2.466;60,26;1.626;39,74;10;0,41;42;1,70;2.414;97,89;2.456;99,59
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";45;"Colldejou                               ";"";"";169;122;72,19;47;27,81;0;0,00;0;0,00;122;100,00;122;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";46;"Conesa                                  ";"";"";111;86;77,48;25;22,52;0;0,00;1;1,16;85;98,84;86;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";47;"Constantí                               ";"";"";4.065;2.152;52,94;1.913;47,06;7;0,33;15;0,70;2.130;98,98;2.145;99,67
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";48;"Corbera d'Ebre                          ";"";"";877;646;73,66;231;26,34;5;0,77;3;0,46;638;98,76;641;99,23
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";49;"Cornudella de Montsant                  ";"";"";741;554;74,76;187;25,24;6;1,08;2;0,36;546;98,56;548;98,92
"A";2003;"MU";"Catalunya                ";43;"Tarragona";36;"Tarragonès                    ";50;"Creixell                                ";"";"";1.727;1.081;62,59;646;37,41;13;1,20;4;0,37;1.064;98,43;1.068;98,80
"A";2003;"MU";"Catalunya                ";43;"Tarragona";12;"Baix Penedès                  ";51;"Cunit                                   ";"";"";5.838;3.095;53,01;2.743;46,99;26;0,84;20;0,65;3.049;98,51;3.069;99,16
"A";2003;"MU";"Catalunya                ";43;"Tarragona";9;"Baix Ebre                     ";52;"Xerta                                   ";"";"";1.021;793;77,67;228;22,33;9;1,13;11;1,39;773;97,48;784;98,87
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";53;"Duesaigües                              ";"";"";180;143;79,44;37;20,56;1;0,70;1;0,70;141;98,60;142;99,30
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";54;"Espluga de Francolí, l'                 ";"";"";2.962;2.056;69,41;906;30,59;7;0,34;23;1,12;2.026;98,54;2.049;99,66
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";55;"Falset                                  ";"";"";2.020;1.541;76,29;479;23,71;2;0,13;12;0,78;1.527;99,09;1.539;99,87
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";56;"Fatarella, la                           ";"";"";1.037;741;71,46;296;28,54;1;0,13;5;0,67;735;99,19;740;99,87
"A";2003;"MU";"Catalunya                ";43;"Tarragona";8;"Baix Camp                     ";57;"Febró, la                               ";"";"";54;33;61,11;21;38,89;0;0,00;2;6,06;31;93,94;33;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";29;"Priorat                       ";58;"Figuera, la                             ";"";"";206;152;73,79;54;26,21;0;0,00;1;0,66;151;99,34;152;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";59;"Figuerola del Camp                      ";"";"";242;186;76,86;56;23,14;1;0,54;4;2,15;181;97,31;185;99,46
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";60;"Flix                                    ";"";"";3.369;2.455;72,87;914;27,13;7;0,29;18;0,73;2.430;98,98;2.448;99,71
"A";2003;"MU";"Catalunya                ";43;"Tarragona";16;"Conca de Barberà              ";61;"Forès                                   ";"";"";60;42;70,00;18;30,00;0;0,00;0;0,00;42;100,00;42;100,00
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";62;"Freginals                               ";"";"";298;245;82,21;53;17,79;2;0,82;4;1,63;239;97,55;243;99,18
"A";2003;"MU";"Catalunya                ";43;"Tarragona";22;"Montsià                       ";63;"Galera, la                              ";"";"";598;432;72,24;166;27,76;1;0,23;8;1,85;423;97,92;431;99,77
"A";2003;"MU";"Catalunya                ";43;"Tarragona";37;"Terra Alta                    ";64;"Gandesa                                 ";"";"";2.145;1.614;75,24;531;24,76;9;0,56;22;1,36;1.583;98,08;1.605;99,44
"A";2003;"MU";"Catalunya                ";43;"Tarragona";30;"Ribera d'Ebre                 ";65;"Garcia                                  ";"";"";440;323;73,41;117;26,59;1;0,31;2;0,62;320;99,07;322;99,69
"A";2003;"MU";"Catalunya                ";43;"Tarragona";1;"Alt Camp                      ";66;"Garidells, els                          ";"";"";132;89;67,42;43;32,58;3;3,37;3;3,37;83;93,26;86;96,63
