ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;CENS ELECTORAL;VOTANTS;% VOTANTS;ABSTENCIÓ;% ABSTENCIÓ;VOTS NULS;% VOTS NULS;VOTS EN BLANC;% VOTS EN BLANC;VOTS A CANDIDATURES;% VOTS A CANDIDATURES;VOTS VÀLIDS;% VOTS VÀLIDS
A;2010;MU;Catalunya;25;Lleida;38;Urgell;50;Bellpuig;;;3.243;2.116;65,25;1.127;34,75;23;1,09;79;3,73;2.014;95,18;2.093;98,91
A;2010;MU;Catalunya;25;Lleida;15;Cerdanya;51;Bellver de Cerdanya;;;1.681;1.075;63,95;606;36,05;11;1,02;22;2,05;1.042;96,93;1.064;98,98
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;52;Bellvís;;;1.627;1.123;69,02;504;30,98;11;0,98;32;2,85;1.080;96,17;1.112;99,02
A;2010;MU;Catalunya;25;Lleida;33;Segrià;53;Benavent de Segrià;;;1.089;688;63,18;401;36,82;4;0,58;24;3,49;660;95,93;684;99,42
A;2010;MU;Catalunya;25;Lleida;32;Segarra;55;Biosca;;;189;118;62,43;71;37,57;1;0,85;2;1,69;115;97,46;117;99,15
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;56;Bovera;;;301;183;60,80;118;39,20;2;1,09;6;3,28;175;95,63;181;98,91
A;2010;MU;Catalunya;25;Lleida;39;Consell General d'Aran;57;Bòrdes, es;;;199;114;57,29;85;42,71;2;1,75;2;1,75;110;96,49;112;98,25
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;58;Borges Blanques, les;;;4.371;2.639;60,38;1.732;39,62;12;0,45;83;3,15;2.544;96,40;2.627;99,55
A;2010;MU;Catalunya;25;Lleida;39;Consell General d'Aran;59;Bossòst;;;789;481;60,96;308;39,04;2;0,42;7;1,46;472;98,13;479;99,58
A;2010;MU;Catalunya;25;Lleida;23;Noguera;60;Cabanabona;;;92;55;59,78;37;40,22;0;0,00;2;3,64;53;96,36;55;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;61;Cabó;;;78;45;57,69;33;42,31;0;0,00;0;0,00;45;100,00;45;100,00
A;2010;MU;Catalunya;25;Lleida;23;Noguera;62;Camarasa;;;814;526;64,62;288;35,38;4;0,76;25;4,75;497;94,49;522;99,24
A;2010;MU;Catalunya;25;Lleida;39;Consell General d'Aran;63;Canejan;;;93;59;63,44;34;36,56;0;0,00;3;5,08;56;94,92;59;100,00
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;64;Castellar de la Ribera;;;123;100;81,30;23;18,70;0;0,00;4;4,00;96;96,00;100;100,00
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;67;Castelldans;;;762;447;58,66;315;41,34;3;0,67;11;2,46;433;96,87;444;99,33
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;68;Castellnou de Seana;;;585;394;67,35;191;32,65;6;1,52;13;3,30;375;95,18;388;98,48
A;2010;MU;Catalunya;25;Lleida;23;Noguera;69;Castelló de Farfanya;;;472;269;56,99;203;43,01;1;0,37;11;4,09;257;95,54;268;99,63
A;2010;MU;Catalunya;25;Lleida;38;Urgell;70;Castellserà;;;889;606;68,17;283;31,83;5;0,83;16;2,64;585;96,53;601;99,17
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;71;Cava;;;56;35;62,50;21;37,50;0;0,00;1;2,86;34;97,14;35;100,00
A;2010;MU;Catalunya;25;Lleida;32;Segarra;72;Cervera;;;5.923;3.611;60,97;2.312;39,03;52;1,44;137;3,79;3.422;94,77;3.559;98,56
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;73;Cervià de les Garrigues;;;687;381;55,46;306;44,54;0;0,00;8;2,10;373;97,90;381;100,00
A;2010;MU;Catalunya;25;Lleida;38;Urgell;74;Ciutadilla;;;183;133;72,68;50;27,32;2;1,50;2;1,50;129;96,99;131;98,50
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;75;Clariana de Cardener;;;115;90;78,26;25;21,74;3;3,33;2;2,22;85;94,44;87;96,67
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;76;Cogul, el;;;172;91;52,91;81;47,09;0;0,00;1;1,10;90;98,90;91;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;77;Coll de Nargó;;;483;314;65,01;169;34,99;4;1,27;6;1,91;304;96,82;310;98,73
A;2010;MU;Catalunya;25;Lleida;33;Segrià;78;Corbins;;;1.011;682;67,46;329;32,54;3;0,44;24;3,52;655;96,04;679;99,56
A;2010;MU;Catalunya;25;Lleida;23;Noguera;79;Cubells;;;305;239;78,36;66;21,64;3;1,26;8;3,35;228;95,40;236;98,74
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;81;Espluga Calba, l;;;335;211;62,99;124;37,01;1;0,47;17;8,06;193;91,47;210;99,53
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;82;Espot;;;267;170;63,67;97;36,33;0;0,00;9;5,29;161;94,71;170;100,00
A;2010;MU;Catalunya;25;Lleida;32;Segarra;85;Estaràs;;;150;101;67,33;49;32,67;1;0,99;3;2,97;97;96,04;100;99,01
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;86;Esterri d Àneu;;;559;378;67,62;181;32,38;2;0,53;14;3,70;362;95,77;376;99,47
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;87;Esterri de Cardós;;;69;48;69,57;21;30,43;0;0,00;0;0,00;48;100,00;48;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;88;Estamariu;;;100;80;80,00;20;20,00;0;0,00;2;2,50;78;97,50;80;100,00
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;89;Farrera;;;106;57;53,77;49;46,23;0;0,00;2;3,51;55;96,49;57;100,00
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;92;Floresta, la;;;137;111;81,02;26;18,98;0;0,00;5;4,50;106;95,50;111;100,00
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;93;Fondarella;;;646;446;69,04;200;30,96;8;1,79;10;2,24;428;95,96;438;98,21
A;2010;MU;Catalunya;25;Lleida;23;Noguera;94;Foradada;;;152;111;73,03;41;26,97;2;1,80;1;0,90;108;97,30;109;98,20
A;2010;MU;Catalunya;25;Lleida;38;Urgell;96;Fuliola, la;;;974;618;63,45;356;36,55;3;0,49;23;3,72;592;95,79;615;99,51
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;97;Fulleda;;;91;71;78,02;20;21,98;0;0,00;5;7,04;66;92,96;71;100,00
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;98;Gavet de la Conca;;;262;165;62,98;97;37,02;3;1,82;5;3,03;157;95,15;162;98,18
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;99;Golmés;;;1.174;725;61,75;449;38,25;11;1,52;13;1,79;701;96,69;714;98,48
A;2010;MU;Catalunya;25;Lleida;14;Berguedà;100;Gósol;;;204;140;68,63;64;31,37;1;0,71;10;7,14;129;92,14;139;99,29
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;101;Granadella, la;;;607;429;70,68;178;29,32;7;1,63;26;6,06;396;92,31;422;98,37
A;2010;MU;Catalunya;25;Lleida;33;Segrià;102;Granja d Escarp, la;;;753;455;60,42;298;39,58;6;1,32;22;4,84;427;93,85;449;98,68
A;2010;MU;Catalunya;25;Lleida;32;Segarra;103;Granyanella;;;128;81;63,28;47;36,72;0;0,00;7;8,64;74;91,36;81;100,00
A;2010;MU;Catalunya;25;Lleida;32;Segarra;104;Granyena de Segarra;;;131;92;70,23;39;29,77;0;0,00;5;5,43;87;94,57;92;100,00
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;105;Granyena de les Garrigues;;;143;91;63,64;52;36,36;1;1,10;1;1,10;89;97,80;90;98,90
A;2010;MU;Catalunya;25;Lleida;38;Urgell;109;Guimerà;;;271;198;73,06;73;26,94;2;1,01;5;2,53;191;96,46;196;98,99
A;2010;MU;Catalunya;25;Lleida;32;Segarra;110;Guissona;;;2.637;1.583;60,03;1.054;39,97;15;0,95;63;3,98;1.505;95,07;1.568;99,05
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;111;Guixers;;;113;77;68,14;36;31,86;0;0,00;1;1,30;76;98,70;77;100,00
A;2010;MU;Catalunya;25;Lleida;23;Noguera;112;Ivars de Noguera;;;295;211;71,53;84;28,47;2;0,95;5;2,37;204;96,68;209;99,05
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;113;Ivars d Urgell;;;1.244;912;73,31;332;26,69;8;0,88;47;5,15;857;93,97;904;99,12
A;2010;MU;Catalunya;25;Lleida;32;Segarra;114;Ivorra;;;102;84;82,35;18;17,65;0;0,00;4;4,76;80;95,24;84;100,00
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;115;Isona i Conca Dellà;;;894;570;63,76;324;36,24;5;0,88;25;4,39;540;94,74;565;99,12
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;118;Juncosa;;;388;247;63,66;141;36,34;5;2,02;6;2,43;236;95,55;242;97,98
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;119;Juneda;;;2.331;1.613;69,20;718;30,80;17;1,05;53;3,29;1.543;95,66;1.596;98,95
A;2010;MU;Catalunya;25;Lleida;33;Segrià;120;Lleida;;;90.538;53.109;58,66;37.429;41,34;373;0,70;1.948;3,67;50.788;95,63;52.736;99,30
A;2010;MU;Catalunya;25;Lleida;39;Consell General d'Aran;121;Les;;;616;387;62,82;229;37,18;0;0,00;17;4,39;370;95,61;387;100,00
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;122;Linyola;;;1.970;1.267;64,31;703;35,69;9;0,71;68;5,37;1.190;93,92;1.258;99,29
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;123;Lladorre;;;200;126;63,00;74;37,00;2;1,59;5;3,97;119;94,44;124;98,41
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;124;Lladurs;;;170;126;74,12;44;25,88;2;1,59;3;2,38;121;96,03;124;98,41
A;2010;MU;Catalunya;25;Lleida;33;Segrià;125;Llardecans;;;456;291;63,82;165;36,18;2;0,69;18;6,19;271;93,13;289;99,31
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;126;Llavorsí;;;286;189;66,08;97;33,92;4;2,12;6;3,17;179;94,71;185;97,88
A;2010;MU;Catalunya;25;Lleida;15;Cerdanya;127;Lles de Cerdanya;;;232;151;65,09;81;34,91;0;0,00;6;3,97;145;96,03;151;100,00
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;128;Llimiana;;;152;85;55,92;67;44,08;0;0,00;3;3,53;82;96,47;85;100,00
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;129;Llobera;;;178;121;67,98;57;32,02;0;0,00;2;1,65;119;98,35;121;100,00
A;2010;MU;Catalunya;25;Lleida;38;Urgell;130;Maldà;;;218;143;65,60;75;34,40;1;0,70;3;2,10;139;97,20;142;99,30
A;2010;MU;Catalunya;25;Lleida;33;Segrià;131;Massalcoreig;;;452;308;68,14;144;31,86;4;1,30;9;2,92;295;95,78;304;98,70
A;2010;MU;Catalunya;25;Lleida;32;Segarra;132;Massoteres;;;134;88;65,67;46;34,33;0;0,00;0;0,00;88;100,00;88;100,00
A;2010;MU;Catalunya;25;Lleida;33;Segrià;133;Maials;;;767;502;65,45;265;34,55;4;0,80;19;3,78;479;95,42;498;99,20
A;2010;MU;Catalunya;25;Lleida;23;Noguera;134;Menàrguens;;;654;408;62,39;246;37,61;3;0,74;19;4,66;386;94,61;405;99,26
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;135;Miralcamp;;;1.084;736;67,90;348;32,10;9;1,22;21;2,85;706;95,92;727;98,78
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;136;Molsosa, la;;;106;93;87,74;13;12,26;4;4,30;2;2,15;87;93,55;89;95,70
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;137;Mollerussa;;;8.373;5.072;60,58;3.301;39,42;39;0,77;160;3,15;4.873;96,08;5.033;99,23
A;2010;MU;Catalunya;25;Lleida;23;Noguera;138;Montgai;;;616;420;68,18;196;31,82;7;1,67;11;2,62;402;95,71;413;98,33
A;2010;MU;Catalunya;25;Lleida;15;Cerdanya;139;Montellà i Martinet;;;541;355;65,62;186;34,38;6;1,69;7;1,97;342;96,34;349;98,31
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;140;Montferrer i Castellbò;;;772;468;60,62;304;39,38;1;0,21;16;3,42;451;96,37;467;99,79
A;2010;MU;Catalunya;25;Lleida;32;Segarra;141;Montoliu de Segarra;;;172;106;61,63;66;38,37;0;0,00;3;2,83;103;97,17;106;100,00
A;2010;MU;Catalunya;25;Lleida;33;Segrià;142;Montoliu de Lleida;;;391;245;62,66;146;37,34;2;0,82;10;4,08;233;95,10;243;99,18
A;2010;MU;Catalunya;25;Lleida;32;Segarra;143;Montornès de Segarra;;;92;60;65,22;32;34,78;2;3,33;1;1,67;57;95,00;58;96,67
A;2010;MU;Catalunya;25;Lleida;38;Urgell;145;Nalec;;;89;69;77,53;20;22,47;0;0,00;1;1,45;68;98,55;69;100,00
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;146;Navès;;;216;155;71,76;61;28,24;2;1,29;7;4,52;146;94,19;153;98,71
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;148;Odèn;;;228;160;70,18;68;29,82;0;0,00;3;1,88;157;98,13;160;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;149;Oliana;;;1.430;1.052;73,57;378;26,43;11;1,05;15;1,43;1.026;97,53;1.041;98,95
A;2010;MU;Catalunya;25;Lleida;23;Noguera;150;Oliola;;;190;139;73,16;51;26,84;0;0,00;6;4,32;133;95,68;139;100,00
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;151;Olius;;;647;451;69,71;196;30,29;12;2,66;12;2,66;427;94,68;439;97,34
A;2010;MU;Catalunya;25;Lleida;32;Segarra;152;Oluges, les;;;163;91;55,83;72;44,17;1;1,10;5;5,49;85;93,41;90;98,90
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;153;Omellons, els;;;216;137;63,43;79;36,57;4;2,92;1;0,73;132;96,35;133;97,08
A;2010;MU;Catalunya;25;Lleida;38;Urgell;154;Omells de na Gaia, els;;;122;74;60,66;48;39,34;0;0,00;3;4,05;71;95,95;74;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;155;Organyà;;;727;491;67,54;236;32,46;5;1,02;16;3,26;470;95,72;486;98,98
A;2010;MU;Catalunya;25;Lleida;23;Noguera;156;Os de Balaguer;;;761;517;67,94;244;32,06;5;0,97;22;4,26;490;94,78;512;99,03
A;2010;MU;Catalunya;25;Lleida;38;Urgell;157;Ossó de Sió;;;189;126;66,67;63;33,33;0;0,00;2;1,59;124;98,41;126;100,00
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;158;Palau d Anglesola, el;;;1.634;1.093;66,89;541;33,11;12;1,10;35;3,20;1.046;95,70;1.081;98,90
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;161;Conca de Dalt;;;358;232;64,80;126;35,20;2;0,86;9;3,88;221;95,26;230;99,14
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;163;Coma i la Pedra, la;;;234;135;57,69;99;42,31;0;0,00;5;3,70;130;96,30;135;100,00
A;2010;MU;Catalunya;25;Lleida;23;Noguera;164;Penelles;;;402;254;63,18;148;36,82;0;0,00;11;4,33;243;95,67;254;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;165;Peramola;;;312;222;71,15;90;28,85;7;3,15;9;4,05;206;92,79;215;96,85
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;166;Pinell de Solsonès;;;179;149;83,24;30;16,76;1;0,67;3;2,01;145;97,32;148;99,33
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;167;Pinós;;;263;186;70,72;77;29,28;2;1,08;6;3,23;178;95,70;184;98,92
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;168;Poal, el;;;514;400;77,82;114;22,18;2;0,50;18;4,50;380;95,00;398;99,50
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;169;Pobla de Cérvoles, la;;;194;141;72,68;53;27,32;0;0,00;8;5,67;133;94,33;141;100,00
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;170;Bellaguarda;;;270;187;69,26;83;30,74;0;0,00;12;6,42;175;93,58;187;100,00
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;171;Pobla de Segur, la;;;2.327;1.497;64,33;830;35,67;5;0,33;75;5,01;1.417;94,66;1.492;99,67
A;2010;MU;Catalunya;25;Lleida;23;Noguera;172;Ponts;;;1.861;1.301;69,91;560;30,09;16;1,23;37;2,84;1.248;95,93;1.285;98,77
A;2010;MU;Catalunya;25;Lleida;5;Alta Ribagorça;173;Pont de Suert, el;;;1.771;1.041;58,78;730;41,22;11;1,06;27;2,59;1.003;96,35;1.030;98,94
A;2010;MU;Catalunya;25;Lleida;33;Segrià;174;Portella, la;;;455;294;64,62;161;35,38;5;1,70;4;1,36;285;96,94;289;98,30
A;2010;MU;Catalunya;25;Lleida;15;Cerdanya;175;Prats i Sansor;;;198;151;76,26;47;23,74;1;0,66;2;1,32;148;98,01;150;99,34
A;2010;MU;Catalunya;25;Lleida;38;Urgell;176;Preixana;;;349;248;71,06;101;28,94;2;0,81;12;4,84;234;94,35;246;99,19
A;2010;MU;Catalunya;25;Lleida;23;Noguera;177;Preixens;;;393;246;62,60;147;37,40;1;0,41;2;0,81;243;98,78;245;99,59
A;2010;MU;Catalunya;25;Lleida;15;Cerdanya;179;Prullans;;;197;140;71,07;57;28,93;3;2,14;2;1,43;135;96,43;137;97,86
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;180;Puiggròs;;;250;163;65,20;87;34,80;5;3,07;6;3,68;152;93,25;158;96,93
A;2010;MU;Catalunya;25;Lleida;38;Urgell;181;Puigverd d Agramunt;;;192;136;70,83;56;29,17;3;2,21;4;2,94;129;94,85;133;97,79
A;2010;MU;Catalunya;25;Lleida;33;Segrià;182;Puigverd de Lleida;;;1.078;687;63,73;391;36,27;7;1,02;32;4,66;648;94,32;680;98,98
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;183;Rialp;;;488;356;72,95;132;27,05;4;1,12;15;4,21;337;94,66;352;98,88
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;185;Ribera d Urgellet;;;699;424;60,66;275;39,34;2;0,47;5;1,18;417;98,35;422;99,53
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;186;Riner;;;226;181;80,09;45;19,91;2;1,10;3;1,66;176;97,24;179;98,90
A;2010;MU;Catalunya;25;Lleida;33;Segrià;189;Rosselló;;;2.054;1.157;56,33;897;43,67;12;1,04;48;4,15;1.097;94,81;1.145;98,96
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;190;Salàs de Pallars;;;275;183;66,55;92;33,45;3;1,64;11;6,01;169;92,35;180;98,36
A;2010;MU;Catalunya;25;Lleida;32;Segarra;191;Sanaüja;;;360;243;67,50;117;32,50;4;1,65;6;2,47;233;95,88;239;98,35
A;2010;MU;Catalunya;25;Lleida;32;Segarra;192;Sant Guim de Freixenet;;;797;558;70,01;239;29,99;14;2,51;28;5,02;516;92,47;544;97,49
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;193;Sant Llorenç de Morunys;;;782;560;71,61;222;28,39;0;0,00;14;2,50;546;97,50;560;100,00
A;2010;MU;Catalunya;25;Lleida;32;Segarra;194;Sant Ramon;;;455;311;68,35;144;31,65;2;0,64;22;7,07;287;92,28;309;99,36
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;196;Sant Esteve de la Sarga;;;131;85;64,89;46;35,11;0;0,00;0;0,00;85;100,00;85;100,00
A;2010;MU;Catalunya;25;Lleida;32;Segarra;197;Sant Guim de la Plana;;;144;112;77,78;32;22,22;0;0,00;6;5,36;106;94,64;112;100,00
A;2010;MU;Catalunya;25;Lleida;33;Segrià;200;Sarroca de Lleida;;;366;234;63,93;132;36,07;2;0,85;5;2,14;227;97,01;232;99,15
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;201;Sarroca de Bellera;;;123;86;69,92;37;30,08;0;0,00;1;1,16;85;98,84;86;100,00
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;202;Senterada;;;112;73;65,18;39;34,82;0;0,00;1;1,37;72;98,63;73;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;203;Seu d Urgell, la;;;9.006;5.050;56,07;3.956;43,93;42;0,83;215;4,26;4.793;94,91;5.008;99,17
A;2010;MU;Catalunya;25;Lleida;33;Segrià;204;Seròs;;;1.335;879;65,84;456;34,16;11;1,25;34;3,87;834;94,88;868;98,75
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;205;Sidamon;;;568;388;68,31;180;31,69;12;3,09;21;5,41;355;91,49;376;96,91
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;206;Soleràs, el;;;295;210;71,19;85;28,81;6;2,86;5;2,38;199;94,76;204;97,14
A;2010;MU;Catalunya;25;Lleida;35;Solsonès;207;Solsona;;;6.245;3.916;62,71;2.329;37,29;37;0,94;122;3,12;3.757;95,94;3.879;99,06
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;208;Soriguera;;;294;174;59,18;120;40,82;1;0,57;1;0,57;172;98,85;173;99,43
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;209;Sort;;;1.560;1.070;68,59;490;31,41;8;0,75;38;3,55;1.024;95,70;1.062;99,25
A;2010;MU;Catalunya;25;Lleida;33;Segrià;210;Soses;;;1.180;734;62,20;446;37,80;12;1,63;12;1,63;710;96,73;722;98,37
A;2010;MU;Catalunya;25;Lleida;33;Segrià;211;Sudanell;;;697;383;54,95;314;45,05;5;1,31;24;6,27;354;92,43;378;98,69
A;2010;MU;Catalunya;25;Lleida;33;Segrià;212;Sunyer;;;239;169;70,71;70;29,29;0;0,00;8;4,73;161;95,27;169;100,00
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;215;Talarn;;;313;214;68,37;99;31,63;1;0,47;8;3,74;205;95,79;213;99,53
A;2010;MU;Catalunya;25;Lleida;32;Segarra;216;Talavera;;;253;185;73,12;68;26,88;0;0,00;5;2,70;180;97,30;185;100,00
A;2010;MU;Catalunya;25;Lleida;38;Urgell;217;Tàrrega;;;10.557;6.421;60,82;4.136;39,18;66;1,03;312;4,86;6.043;94,11;6.355;98,97
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;218;Tarrés;;;97;68;70,10;29;29,90;0;0,00;0;0,00;68;100,00;68;100,00
A;2010;MU;Catalunya;25;Lleida;32;Segarra;219;Tarroja de Segarra;;;141;96;68,09;45;31,91;0;0,00;7;7,29;89;92,71;96;100,00
A;2010;MU;Catalunya;25;Lleida;23;Noguera;220;Térmens;;;1.064;701;65,88;363;34,12;17;2,43;8;1,14;676;96,43;684;97,57
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;221;Tírvia;;;133;75;56,39;58;43,61;0;0,00;1;1,33;74;98,67;75;100,00
A;2010;MU;Catalunya;25;Lleida;23;Noguera;222;Tiurana;;;70;59;84,29;11;15,71;0;0,00;3;5,08;56;94,92;59;100,00
A;2010;MU;Catalunya;25;Lleida;32;Segarra;223;Torà;;;950;600;63,16;350;36,84;9;1,50;31;5,17;560;93,33;591;98,50
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;224;Torms, els;;;146;98;67,12;48;32,88;1;1,02;5;5,10;92;93,88;97;98,98
A;2010;MU;Catalunya;25;Lleida;38;Urgell;225;Tornabous;;;602;410;68,11;192;31,89;4;0,98;12;2,93;394;96,10;406;99,02
A;2010;MU;Catalunya;25;Lleida;33;Segrià;226;Torrebesses;;;260;163;62,69;97;37,31;1;0,61;10;6,13;152;93,25;162;99,39
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;227;Torre de Cabdella, la;;;688;404;58,72;284;41,28;1;0,25;13;3,22;390;96,53;403;99,75
A;2010;MU;Catalunya;25;Lleida;33;Segrià;228;Torrefarrera;;;2.857;1.903;66,61;954;33,39;29;1,52;55;2,89;1.819;95,59;1.874;98,48
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;230;Torregrossa;;;1.666;1.158;69,51;508;30,49;8;0,69;37;3,20;1.113;96,11;1.150;99,31
A;2010;MU;Catalunya;25;Lleida;23;Noguera;231;Torrelameu;;;523;411;78,59;112;21,41;2;0,49;4;0,97;405;98,54;409;99,51
A;2010;MU;Catalunya;25;Lleida;33;Segrià;232;Torres de Segre;;;1.478;905;61,23;573;38,77;2;0,22;29;3,20;874;96,57;903;99,78
A;2010;MU;Catalunya;25;Lleida;33;Segrià;233;Torre-serona;;;280;206;73,57;74;26,43;1;0,49;4;1,94;201;97,57;205;99,51
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;234;Tremp;;;4.357;2.659;61,03;1.698;38,97;29;1,09;88;3,31;2.542;95,60;2.630;98,91
A;2010;MU;Catalunya;25;Lleida;38;Urgell;238;Vallbona de les Monges;;;232;163;70,26;69;29,74;1;0,61;6;3,68;156;95,71;162;99,39
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;239;Valls de Valira, les;;;563;279;49,56;284;50,44;0;0,00;9;3,23;270;96,77;279;100,00
A;2010;MU;Catalunya;25;Lleida;23;Noguera;240;Vallfogona de Balaguer;;;1.379;926;67,15;453;32,85;4;0,43;51;5,51;871;94,06;922;99,57
A;2010;MU;Catalunya;25;Lleida;38;Urgell;242;Verdú;;;786;505;64,25;281;35,75;2;0,40;13;2,57;490;97,03;503;99,60
A;2010;MU;Catalunya;25;Lleida;39;Consell General d'Aran;243;Vielha e Mijaran;;;3.387;1.818;53,68;1.569;46,32;17;0,94;69;3,80;1.732;95,27;1.801;99,06
A;2010;MU;Catalunya;25;Lleida;38;Urgell;244;Vilagrassa;;;364;276;75,82;88;24,18;0;0,00;10;3,62;266;96,38;276;100,00
A;2010;MU;Catalunya;25;Lleida;5;Alta Ribagorça;245;Vilaller;;;441;254;57,60;187;42,40;0;0,00;11;4,33;243;95,67;254;100,00
A;2010;MU;Catalunya;25;Lleida;39;Consell General d'Aran;247;Vilamòs;;;148;66;44,59;82;55,41;0;0,00;2;3,03;64;96,97;66;100,00
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;248;Vilanova de Bellpuig;;;935;659;70,48;276;29,52;13;1,97;19;2,88;627;95,14;646;98,03
A;2010;MU;Catalunya;25;Lleida;23;Noguera;249;Vilanova de l Aguda;;;200;145;72,50;55;27,50;2;1,38;3;2,07;140;96,55;143;98,62
A;2010;MU;Catalunya;25;Lleida;23;Noguera;250;Vilanova de Meià;;;353;232;65,72;121;34,28;2;0,86;3;1,29;227;97,84;230;99,14
A;2010;MU;Catalunya;25;Lleida;33;Segrià;251;Vilanova de Segrià;;;658;406;61,70;252;38,30;2;0,49;4;0,99;400;98,52;404;99,51
A;2010;MU;Catalunya;25;Lleida;27;Pla d'Urgell;252;Vila-sana;;;532;360;67,67;172;32,33;2;0,56;11;3,06;347;96,39;358;99,44
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;253;Vilosell, el;;;170;123;72,35;47;27,65;0;0,00;0;0,00;123;100,00;123;100,00
